entity_key,canonical_name,phone,pan,address,num_records,num_accounts,account_ids,record_ids,has_unverified_link,is_watchlisted,rules_used
PERSON01408,Sunil Barr,9451756548,PYMTV5807L,"323, Cross Street, Chennai, Tamil Nadu - 387227",1,1,ACC01942,REC002911,False,False,
PERSON01409,Sandeep Das & Sons,8146235741,,"185, Nagar, Chandigarh, Punjab - 623403",2,1,ACC01943,REC002912;REC002913,False,False,R0_same_account;R4_phone_and_address
PERSON01410,Dubey Venkatesh,8983995727,CTJVF9354N,"862, Colony, Thiruvananthapuram, Kerala - 187162",3,2,ACC01944;ACC01945,REC002914;REC002915;REC002916,False,False,R0_same_account;R1_same_pan;R3_address_and_name_sim
PERSON01411,Mary Joshi,8169930035,JZEHR2242A,"578, Layout, Jaipur, Rajasthan - 318105",2,1,ACC01946,REC002917;REC002918,False,False,R0_same_account;R1_same_pan;R4_phone_and_address
PERSON01412,MANPREET GHOSH,6773988375,GDVIV6179P,"184, Layout, Mysuru, Karnataka - 677648",1,1,ACC01947,REC002919,False,False,
PERSON01413,Bose Sarita,9922189514,ESYUA3125D,"361, Layout, Coimbatore, Tamil Nadu - 629106",1,1,ACC01948,REC002920,False,False,
PERSON01414,Aarti Vraghese,8824826843,XICEO0523Q,"278, Main Road, Thiruvananthapuram, Kerala - 693185",2,1,ACC01949,REC002921;REC002922,False,False,R0_same_account;R1_same_pan
PERSON01415,Patel Harpreet,7604837030,OXAFQ1221A,"42, Main Road, Nagpur, Maharashtra - 541419",2,1,ACC01950,REC002923;REC002924,False,False,R0_same_account;R1_same_pan;R4_phone_and_address
PERSON01416,S. Qureshi,9038701573,NXIIE8030J,"120, Main Road, Jaipur, Rajasthan - 229011",1,1,ACC01951,REC002925,False,False,
PERSON01417,Agarwal Kritika,,TWYRV1786U,"825, Avenue, Hyderabad, Telangana - 499453",1,1,ACC01952,REC002926,False,False,
PERSON01418,Sheikh Sneha,6912584497,DYUIF1004B,,2,1,ACC01953,REC002927;REC002928,False,False,R0_same_account;R1_same_pan
PERSON01419,N. Varghese,9517505129,,"570, Colony, Hyderabad, Telangana - 217020",1,1,ACC01954,REC002929,False,False,
PERSON01420,Geeta Jian,,OGWZT2950I,,1,1,ACC01955,REC002930,False,False,
PERSON01421,Zeenat Chatterjee & Sons,7943340473,EMSBP3388G,"449, Extension, Jaipur, Rajasthan - 148633",2,1,ACC01956,REC002931;REC002932,False,False,R0_same_account;R4_phone_and_address
PERSON01422,Nithya Sheikh & Sons,9210033288,,"492, Main Road, Kolkata, West Bengal - 441134",3,2,ACC01957;ACC01958,REC002933;REC002934;REC002935,False,False,R0_same_account;R2_phone_and_name_sim;R3_address_and_name_sim;R4_phone_and_address
PERSON01423,Simran Iyengar,9718108438,EQBWN2102E,"664, Cross Street, Hyderabad, Telangana - 395779",1,1,ACC01959,REC002936,False,False,
PERSON01424,ZUBAIR DHILLON,6238641493,ZHPXU1472D,,1,1,ACC01960,REC002937,False,False,
PERSON01425,KAVITA NAIR,,EPRRN7660H,"797, Nagar, Thiruvananthapuram, Kerala - 317417",2,1,ACC01961,REC002938;REC002939,False,False,R0_same_account;R1_same_pan;R3_address_and_name_sim
PERSON01426,Pooja Vagrhese,7042581493,GADHK8366J,"451, Layout, Kolkata, West Bengal - 217732",2,1,ACC01962,REC002940;REC002941,False,False,R0_same_account;R1_same_pan
PERSON01427,Simran Mehta & Sons,,SGSYD9556A,,1,1,ACC01963,REC002942,False,False,
PERSON01428,Shah Fatima,,OIMOB5345Y,,1,1,ACC01964,REC002943,False,False,
PERSON01429,Bhavana Pandey & Sons,8874767109,CSYIU5047D,"397, Layout, Kolkata, West Bengal - 413608",4,2,ACC01965;ACC01966,REC002944;REC002945;REC002946;REC002947,False,False,R0_same_account;R1_same_pan;R2_phone_and_name_sim;R3_address_and_name_sim;R4_phone_and_address
PERSON01430,Dinesh Khan,9806339607,IRCZQ1616J,"2, Extension, Surat, Gujarat - 484083",2,1,ACC01967,REC002948;REC002949,False,False,R0_same_account;R1_same_pan
PERSON01431,Dubey Shreya,7693960107,QUPWA2486U,"545, Cross Street, Mumbai, Maharashtra - 198185",3,2,ACC01968;ACC01969,REC002950;REC002951;REC002952,False,False,R0_same_account;R1_same_pan;R2_phone_and_name_sim
PERSON01432,Padma Iyer & Sons,9129391590,FSZDJ0410N,"524, Layout, Bhopal, Madhya Pradesh - 541402",3,2,ACC01970;ACC01971,REC002953;REC002954;REC002955,False,False,R0_same_account;R1_same_pan;R2_phone_and_name_sim;R3_address_and_name_sim;R4_phone_and_address
PERSON01433,GEORGE BHATT,8759631446,RBZRR3019Q,"765, Main Road, Coimbatore, Tamil Nadu - 334203",4,2,ACC01972;ACC01973,REC002956;REC002957;REC002958;REC002959,False,False,R0_same_account;R1_same_pan;R2_phone_and_name_sim;R3_address_and_name_sim
PERSON01434,Nisha Patel,6221470168,KHHWS9737B,"323, Nagar, Lucknow, Uttar Pradesh - 559754",2,1,ACC01974,REC002960;REC002961,False,False,R0_same_account;R1_same_pan;R2_phone_and_name_sim
PERSON01435,Jyoti Sanhdu,6222624257,FTXNU6735J,"805, Main Road, Coimbatore, Tamil Nadu - 323567",2,1,ACC01975,REC002962;REC002963,False,False,R0_same_account;R2_phone_and_name_sim
PERSON01436,Geeta Tiwari,8505292011,AEAPU5898H,,2,1,ACC01976,REC002964;REC002965,False,False,R0_same_account;R1_same_pan
PERSON01437,Deepa Chatterjee,9584582304,KPZQT3470B,"676, Extension, Bhopal, Madhya Pradesh - 330633",2,1,ACC01977,REC002966;REC002967,False,False,R0_same_account;R2_phone_and_name_sim;R3_address_and_name_sim;R4_phone_and_address
PERSON01438,BHAVANA QURESHI,,TYFCW3766J,"572, Cross Street, Hyderabad, Telangana - 352754",1,1,ACC01978,REC002968,False,False,
PERSON01439,Manisha Varghese,8696012272,GCIJH4519H,"173, Main Road, Kochi, Kerala - 503585",3,2,ACC01979;ACC01980,REC002969;REC002970;REC002971,False,False,R0_same_account;R1_same_pan;R2_phone_and_name_sim;R3_address_and_name_sim
PERSON01440,Sheikh Usha,8145862046,TBXZG8337N,"272, Colony, Bengaluru, Karnataka - 640665",3,2,ACC01981;ACC01982,REC002972;REC002973;REC002974,False,False,R0_same_account;R1_same_pan;R2_phone_and_name_sim;R4_phone_and_address;R6_reversed
PERSON01441,Karthik Mehta,9782061742,BQDVT7432J,"208, Nagar, Coimbatore, Tamil Nadu - 357643",1,1,ACC01983,REC002975,False,False,
PERSON01442,MANOJ KHAN,9391356259,JXTKT6911N,"486, Extension, Hyderabad, Telangana - 664125",2,1,ACC01984,REC002976;REC002977,False,False,R0_same_account;R2_phone_and_name_sim
PERSON01443,Malik Srinivas,7665812374,UYVVU7358F,"971, Extension, Bengaluru, Karnataka - 570506",2,1,ACC01985,REC002978;REC002979,False,False,R0_same_account;R4_phone_and_address
PERSON01444,K. Trivedi,9407590824,,,1,1,ACC01986,REC002980,False,False,
PERSON01445,Singh Susan,7291842561,WVDND4022K,"183, Layout, Chennai, Tamil Nadu - 323452",2,1,ACC01987,REC002981;REC002982,False,False,R0_same_account
PERSON01446,Kritika Bhatt & Sons,9524890055,EJNRV6215F,"897, Avenue, Pune, Maharashtra - 515531",2,2,ACC01988;ACC01989,REC002983;REC002984,False,False,R1_same_pan
PERSON01447,Kavita Mishra & Sons,6145825243,KNIHR4087O,"582, Cross Street, Patna, Bihar - 504832",1,1,ACC01990,REC002985,False,False,
PERSON01448,Neha Brra,,EOQTT6098D,"442, Colony, Lucknow, Uttar Pradesh - 390410",1,1,ACC01991,REC002986,False,False,
PERSON01449,SUSAN IYENGAR,,YMGIR6098H,"928, Layout, Mumbai, Maharashtra - 474827",1,1,ACC01992,REC002987,False,False,
PERSON01450,Joseph Agarwal,7463674467,HXOMG2943D,"576, Main Road, Bengaluru, Karnataka - 636524",1,1,ACC01993,REC002988,False,False,
PERSON01451,Dhillon Ravi,,JRLBR9310E,"392, Main Road, Madurai, Tamil Nadu - 113749",3,2,ACC01994;ACC01995,REC002989;REC002990;REC002991,False,False,R0_same_account;R1_same_pan
PERSON01452,Mary Yadv,9033301178,OPKDS5222V,"488, Layout, Mysuru, Karnataka - 310916",2,1,ACC01996,REC002992;REC002993,False,False,R0_same_account;R1_same_pan;R4_phone_and_address
PERSON01453,MAHESH REDDY,8255967922,SJUSH4297P,"930, Colony, Thiruvananthapuram, Kerala - 693120",2,1,ACC01997,REC002994;REC002995,False,False,R0_same_account;R1_same_pan;R4_phone_and_address
PERSON01454,Pooja Malhotra,8269632469,ULNTO9722O,"56, Colony, Delhi, Delhi - 670808",3,2,ACC01998;ACC01999,REC002996;REC002997;REC002998,False,False,R0_same_account;R1_same_pan;R2_phone_and_name_sim
PERSON01455,S. Sengupta,9106782160,HQJZX0766W,"88, Colony, Pune, Maharashtra - 357599",3,2,ACC02000;ACC02001,REC002999;REC003000;REC003001,False,False,R0_same_account;R1_same_pan
PERSON01456,Patel Shreya,8189140037,NURLC8576O,"502, Extension, Delhi, Delhi - 148216",1,1,ACC02002,REC003002,False,False,
PERSON01457,Rohit Dubey,9838948476,RMHVL9943G,"98, Main Road, Bhopal, Madhya Pradesh - 465525",1,1,ACC02003,REC003003,False,False,
PERSON01458,Kiran Sengupta & Sons,6875742672,BRYNZ4375C,"881, Extension, Bengaluru, Karnataka - 235744",2,1,ACC02004,REC003004;REC003005,False,False,R0_same_account;R1_same_pan;R2_phone_and_name_sim;R3_address_and_name_sim;R4_phone_and_address
PERSON01459,Thomas Chauhan,8288183829,,"663, Avenue, Patna, Bihar - 640251",2,1,ACC02005,REC003006;REC003007,False,False,R0_same_account;R4_phone_and_address
PERSON01460,Gupta Anna,6966545616,RIYQH4167H,"281, Nagar, Delhi, Delhi - 519404",3,2,ACC02006;ACC02007,REC003008;REC003009;REC003010,False,False,R0_same_account;R1_same_pan;R2_phone_and_name_sim;R3_address_and_name_sim;R4_phone_and_address
PERSON01461,Naveen Thmoas,6008247866,ZAZGI6118C,"95, Nagar, Ahmedabad, Gujarat - 160080",2,1,ACC02008,REC003011;REC003012,False,False,R0_same_account;R4_phone_and_address
PERSON01462,Anna Dhillon,6566028399,YYITO1949K,"468, Layout, Kolkata, West Bengal - 142862",2,1,ACC02009,REC003013;REC003014,False,False,R0_same_account;R1_same_pan
PERSON01463,ZEENAT SIDHU,7706035223,OCNGF3142C,"607, Nagar, Kolkata, West Bengal - 226786",2,1,ACC02010,REC003015;REC003016,False,False,R0_same_account;R1_same_pan;R2_phone_and_name_sim;R3_address_and_name_sim;R4_phone_and_address
PERSON01464,Neha Pillai,8640049215,GXZWB2203M,"630, Main Road, Chennai, Tamil Nadu - 500323",2,1,ACC02011,REC003017;REC003018,False,False,R0_same_account
PERSON01465,HARISH QURESHI,9095453989,WBOKT9247D,"746, Colony, Mysuru, Karnataka - 476833",1,1,ACC02012,REC003019,False,False,
PERSON01466,Bose Deepa,9275294166,GXRYY0535L,"875, Colony, Chandigarh, Punjab - 291933",1,1,ACC02013,REC003020,False,False,
PERSON01467,Nitin Mhta,7240496653,WBECX4866J,"249, Cross Street, Mysuru, Karnataka - 285803",2,2,ACC02014;ACC02015,REC003021;REC003022,False,False,R1_same_pan;R2_phone_and_name_sim
PERSON01468,Patel Meena,7975705389,MDNOV6469P,"955, Extension, Thiruvananthapuram, Kerala - 292535",3,2,ACC02016;ACC02017,REC003023;REC003024;REC003025,False,False,R0_same_account;R1_same_pan;R4_phone_and_address
PERSON01469,Ansari Gurpreet,7444710763,GZUIY8704Y,"337, Main Road, Jaipur, Rajasthan - 689288",2,1,ACC02018,REC003026;REC003027,False,False,R0_same_account
PERSON01470,Kavita Malk,6454846965,,,1,1,ACC02019,REC003028,False,False,
PERSON01471,Kaur Shobha,9741640048,,"943, Cross Street, Nagpur, Maharashtra - 109640",1,1,ACC02020,REC003029,False,False,
PERSON01472,Usha Saxena & Sons,8649695209,ZWGCJ9809L,"498, Nagar, Chennai, Tamil Nadu - 323695",4,2,ACC02021;ACC02022,REC003030;REC003031;REC003032;REC003033,False,False,R0_same_account;R1_same_pan;R3_address_and_name_sim
PERSON01473,Shobha Dubye,9412980143,GZORU7336D,"873, Extension, Jaipur, Rajasthan - 591828",2,1,ACC02023,REC003034;REC003035,False,False,R0_same_account;R1_same_pan
PERSON01474,Menon Sunita,7956855363,VPOTY4548D,"450, Avenue, Lucknow, Uttar Pradesh - 471354",4,2,ACC02024;ACC02025,REC003036;REC003037;REC003038;REC003039,False,False,R0_same_account;R1_same_pan;R3_address_and_name_sim;R4_phone_and_address
PERSON01475,Preethi Kapoor & Sons,7087936218,CHCXR9511U,"673, Layout, Mumbai, Maharashtra - 565877",2,1,ACC02026,REC003040;REC003041,False,False,R0_same_account;R1_same_pan;R2_phone_and_name_sim
PERSON01476,FAISAL MISHRA,8042204827,XEIZX0414H,"457, Cross Street, Thiruvananthapuram, Kerala - 151030",2,1,ACC02027,REC003042;REC003043,False,False,R0_same_account;R1_same_pan
PERSON01477,Jaspreet Patel,6161481662,LQIGA0550F,"175, Avenue, Madurai, Tamil Nadu - 482121",2,1,ACC02028,REC003044;REC003045,False,False,R0_same_account;R1_same_pan;R3_address_and_name_sim
PERSON01478,Rekha Chattejee,8622862512,,"966, Extension, Bhopal, Madhya Pradesh - 685630",2,2,ACC02029;ACC02030,REC003046;REC003047,False,False,R2_phone_and_name_sim;R3_address_and_name_sim;R4_phone_and_address
PERSON01479,NITIN NAIR,7946681632,,"495, Colony, Lucknow, Uttar Pradesh - 531567",2,2,ACC02031;ACC02032,REC003048;REC003049,True,False,R6_reversed
PERSON01480,Pankaj Reddy & Sons,7310374701,EIPGL0577S,"686, Extension, Kolkata, West Bengal - 443170",4,2,ACC02033;ACC02034,REC003050;REC003051;REC003052;REC003053,False,False,R0_same_account;R1_same_pan;R2_phone_and_name_sim;R3_address_and_name_sim;R4_phone_and_address
PERSON01481,Zeenat Gohsh,7584784937,,"797, Extension, Delhi, Delhi - 374623",1,1,ACC02035,REC003054,False,False,
PERSON01482,Ghosh Zeenat,,LUYHI0131N,"797, Extension, Delhi, Delhi - 374623",1,1,ACC02036,REC003055,False,False,
PERSON01483,ASHOK PATEL,8385290756,WPNMY5064K,"435, Colony, Jaipur, Rajasthan - 504645",2,1,ACC02037,REC003056;REC003057,False,False,R0_same_account;R1_same_pan;R2_phone_and_name_sim;R3_address_and_name_sim;R4_phone_and_address
PERSON01484,Ayesha Mehta,7262327052,NARPF7790I,"562, Cross Street, Delhi, Delhi - 407588",2,1,ACC02038,REC003058;REC003059,False,False,R0_same_account;R2_phone_and_name_sim;R3_address_and_name_sim;R4_phone_and_address
PERSON01485,Geeta Ahmed,,CTREC3406D,"897, Nagar, Surat, Gujarat - 621663",1,1,ACC02039,REC003060,False,False,
PERSON01486,Verma Ritu,6657343927,,"257, Nagar, Thiruvananthapuram, Kerala - 418676",1,1,ACC02040,REC003061,False,False,
PERSON01487,ANIL THOMAS,6017918339,TWUWV0847Z,"337, Avenue, Madurai, Tamil Nadu - 569766",2,2,ACC02041;ACC02042,REC003062;REC003063,False,False,R2_phone_and_name_sim;R3_address_and_name_sim;R4_phone_and_address
PERSON01488,Kalpana Ahmd,8634917772,,"664, Cross Street, Mumbai, Maharashtra - 219248",1,1,ACC02043,REC003064,False,False,
PERSON01489,Anjali Gupta & Sons,8809483434,OSEWT3490Y,"162, Main Road, Kochi, Kerala - 169647",3,2,ACC02044;ACC02045,REC003065;REC003066;REC003067,False,False,R0_same_account;R1_same_pan;R2_phone_and_name_sim
PERSON01490,VIJAY KUMAR,6660867856,STBHB3647B,"761, Main Road, Ahmedabad, Gujarat - 585385",2,1,ACC02046,REC003068;REC003069,False,False,R0_same_account;R1_same_pan;R2_phone_and_name_sim;R3_address_and_name_sim;R4_phone_and_address
PERSON01491,Swati Sidhu & Sons,8676482376,CUOSP9797N,"952, Main Road, Thiruvananthapuram, Kerala - 429938",2,1,ACC02047,REC003070;REC003071,False,False,R0_same_account;R1_same_pan;R4_phone_and_address
PERSON01492,D. Thomas,,AHCLN0181G,"358, Extension, Bhopal, Madhya Pradesh - 167489",1,1,ACC02048,REC003072,False,False,
PERSON01493,FAISAL MUKHERJEE,9673785574,ROJLV3958C,"363, Cross Street, Thiruvananthapuram, Kerala - 193593",1,1,ACC02049,REC003073,False,False,
PERSON01494,Sarita Kaur & Sons,6188261349,FMFPY7469Q,"239, Avenue, Thiruvananthapuram, Kerala - 578065",2,1,ACC02050,REC003074;REC003075,False,False,R0_same_account;R2_phone_and_name_sim;R3_address_and_name_sim;R4_phone_and_address
PERSON01495,Das Vijay,9161903342,FYSUZ7698E,,1,1,ACC02051,REC003076,False,False,
PERSON01496,RADHA SIDHU,6542433358,FBZHZ2250N,"53, Avenue, Chennai, Tamil Nadu - 142590",3,2,ACC02052;ACC02053,REC003077;REC003078;REC003079,False,False,R0_same_account;R1_same_pan;R3_address_and_name_sim;R4_phone_and_address
PERSON01497,Priya Thoams,8576393522,TWYVC1550K,"224, Main Road, Delhi, Delhi - 150857",2,1,ACC02054,REC003080;REC003081,False,False,R0_same_account;R1_same_pan
PERSON01498,Sabiha Sheikh & Sons,6686888587,EMTQC1415Q,"662, Colony, Surat, Gujarat - 367614",4,2,ACC02055;ACC02056,REC003082;REC003083;REC003084;REC003085,False,False,R0_same_account;R1_same_pan;R2_phone_and_name_sim;R3_address_and_name_sim
PERSON01499,Sangeeta Reddy & Sons,8352579551,DOKZB8861Q,"629, Colony, Ahmedabad, Gujarat - 139192",4,3,ACC02057;ACC02058;ACC02059,REC003086;REC003087;REC003088;REC003089,False,False,R0_same_account;R1_same_pan;R2_phone_and_name_sim;R3_address_and_name_sim;R4_phone_and_address;R6_reversed
PERSON01500,Pooja Dubey & Sons,8635948343,AHRYW3324I,,1,1,ACC02060,REC003090,False,False,
PERSON01501,Jyoti Khan & Sons,6453775059,TGWOZ6784T,"212, Cross Street, Bhopal, Madhya Pradesh - 156915",2,1,ACC02061,REC003091;REC003092,False,False,R0_same_account
PERSON01502,Gopal Jain & Sons,8702388486,ESGYW2388G,"902, Main Road, Pune, Maharashtra - 494118",2,2,ACC02062;ACC02063,REC003093;REC003094,False,False,R2_phone_and_name_sim;R3_address_and_name_sim;R4_phone_and_address
PERSON01503,Ahmed Ashok,6670429388,,"136, Extension, Coimbatore, Tamil Nadu - 226810",1,1,ACC02064,REC003095,False,False,
PERSON01504,B. Joshi,8530239424,SCZVB2308E,"301, Cross Street, Mumbai, Maharashtra - 316931",1,1,ACC02065,REC003096,False,False,
PERSON01505,Dubey Pooja,8108444994,HXPQX5258P,"346, Avenue, Thiruvananthapuram, Kerala - 669449",3,2,ACC02066;ACC02067,REC003097;REC003098;REC003099,False,False,R0_same_account;R1_same_pan;R4_phone_and_address
PERSON01506,S. Mukherjee,9788148461,,"420, Avenue, Patna, Bihar - 662351",1,1,ACC02068,REC003100,False,False,
PERSON01507,AYESHA BANSAL,9022204628,UQXUJ9804O,"879, Cross Street, Madurai, Tamil Nadu - 584459",2,1,ACC02069,REC003101;REC003102,False,False,R0_same_account;R1_same_pan;R3_address_and_name_sim
PERSON01508,Shobha Dbey,9715620091,DMDXB1689G,"832, Main Road, Jaipur, Rajasthan - 493572",2,1,ACC02070,REC003103;REC003104,False,False,R0_same_account;R4_phone_and_address
PERSON01509,JYOTI REDDY,6524775837,IBHNP5143H,"852, Main Road, Madurai, Tamil Nadu - 283491",2,1,ACC02071,REC003105;REC003106,False,False,R0_same_account;R1_same_pan;R2_phone_and_name_sim;R3_address_and_name_sim;R4_phone_and_address
PERSON01510,Aarti Mehta & Sons,9055435482,TXFFU7266B,"236, Main Road, Lucknow, Uttar Pradesh - 306951",3,2,ACC02072;ACC02073,REC003107;REC003108;REC003109,False,False,R0_same_account;R2_phone_and_name_sim;R3_address_and_name_sim
PERSON01511,Harleen Jain,6813517755,IXZEI6385I,"932, Extension, Kolkata, West Bengal - 634533",3,2,ACC02074;ACC02075,REC003110;REC003111;REC003112,False,False,R0_same_account;R1_same_pan;R4_phone_and_address
PERSON01512,Z. Pillai,,QVNTB2683C,"107, Cross Street, Chandigarh, Punjab - 379076",1,1,ACC02076,REC003113,False,False,
PERSON01513,Iyengar Kiran,6134731932,DFUCK8626P,"391, Main Road, Mysuru, Karnataka - 455846",3,2,ACC02077;ACC02078,REC003114;REC003115;REC003116,False,False,R0_same_account;R1_same_pan;R4_phone_and_address
PERSON01514,ARJUN BOSE,6403960347,JDLZI3965Q,"506, Cross Street, Chennai, Tamil Nadu - 156109",2,1,ACC02079,REC003117;REC003118,False,False,R0_same_account;R1_same_pan;R2_phone_and_name_sim;R3_address_and_name_sim;R4_phone_and_address
PERSON01515,Dinesh Pillai,7210555598,MLOGS9804O,"704, Extension, Ahmedabad, Gujarat - 508565",2,1,ACC02080,REC003119;REC003120,False,False,R0_same_account;R1_same_pan
PERSON01516,Pooja Rao & Sons,8028316499,JLLYL6921X,"741, Extension, Chandigarh, Punjab - 228973",4,2,ACC02081;ACC02082,REC003121;REC003122;REC003123;REC003124,False,False,R0_same_account;R1_same_pan;R2_phone_and_name_sim;R3_address_and_name_sim;R4_phone_and_address
PERSON01517,Meena Rao & Sons,6447875827,JFOYF4482J,"610, Main Road, Coimbatore, Tamil Nadu - 170842",4,2,ACC02083;ACC02084,REC003125;REC003126;REC003127;REC003128,False,False,R0_same_account;R1_same_pan;R2_phone_and_name_sim;R3_address_and_name_sim;R4_phone_and_address;R6_reversed
PERSON01518,Karthik Sdihu,8798556607,QQIZA4362D,"444, Cross Street, Lucknow, Uttar Pradesh - 435575",2,1,ACC02085,REC003129;REC003130,False,False,R0_same_account;R1_same_pan;R3_address_and_name_sim
PERSON01519,Geeta Tiari,6563643181,,,1,1,ACC02086,REC003131,False,False,
PERSON01520,G. Iyengar,,QLSVW8053L,,1,1,ACC02087,REC003132,False,False,
PERSON01521,Jain Simran,9284479605,CTDIY3296N,"337, Nagar, Patna, Bihar - 375446",4,2,ACC02088;ACC02089,REC003133;REC003134;REC003135;REC003136,False,False,R0_same_account;R1_same_pan;R2_phone_and_name_sim;R6_reversed
PERSON01522,Das Vasantha,9089905412,KMJQT2060R,"352, Main Road, Chandigarh, Punjab - 155136",3,2,ACC02090;ACC02091,REC003137;REC003138;REC003139,False,False,R0_same_account;R1_same_pan;R4_phone_and_address
PERSON01523,Naveen Sanduh,8159490429,BCCFT0887A,"949, Extension, Bengaluru, Karnataka - 211951",2,1,ACC02092,REC003140;REC003141,False,False,R0_same_account
PERSON01524,Ansari Sowmya,8269755981,XXGTE8046K,"345, Nagar, Bengaluru, Karnataka - 162997",1,1,ACC02093,REC003142,False,False,
PERSON01525,A. Naidu,9603877599,KTLER8217E,"786, Colony, Delhi, Delhi - 212656",4,2,ACC02094;ACC02095,REC003143;REC003144;REC003145;REC003146,False,False,R0_same_account;R1_same_pan;R2_phone_and_name_sim;R4_phone_and_address
PERSON01526,A. Malhotra,8027207498,YPCZM1971T,"484, Extension, Bhopal, Madhya Pradesh - 535155",4,2,ACC02096;ACC02097,REC003147;REC003148;REC003149;REC003150,False,False,R0_same_account;R1_same_pan;R2_phone_and_name_sim;R3_address_and_name_sim;R4_phone_and_address
PERSON01527,Ravi Jain & Sons,7485869920,IXXSO6413V,,1,1,ACC02098,REC003151,False,False,
PERSON01528,Fatima Qureshi,9109765963,ZBUNR6664K,"507, Layout, Nagpur, Maharashtra - 124282",2,1,ACC02099,REC003152;REC003153,False,False,R0_same_account;R1_same_pan;R4_phone_and_address
PERSON01529,PREETHI QURESHI,6549626014,ZZUMX2431P,"279, Colony, Mumbai, Maharashtra - 357839",2,1,ACC02100,REC003154;REC003155,False,False,R0_same_account;R1_same_pan
PERSON01530,Gopal Cauhan,9463833319,YBSOR4018H,"842, Cross Street, Ahmedabad, Gujarat - 634875",1,1,ACC02101,REC003156,False,False,
PERSON01531,Zubair Kaur & Sons,7617901759,,"558, Avenue, Jaipur, Rajasthan - 515701",2,1,ACC02102,REC003157;REC003158,False,False,R0_same_account;R2_phone_and_name_sim
PERSON01532,Gupta Mary,6154772466,LNGKA2615M,"274, Colony, Hyderabad, Telangana - 559337",3,2,ACC02103;ACC02104,REC003159;REC003160;REC003161,False,False,R0_same_account;R1_same_pan;R4_phone_and_address
PERSON01533,ANIL IYER,6661091082,PBFPC4642D,"189, Layout, Kochi, Kerala - 696214",5,3,ACC02105;ACC02106;ACC02107,REC003162;REC003163;REC003164;REC003165;REC003166,False,False,R0_same_account;R1_same_pan;R2_phone_and_name_sim;R3_address_and_name_sim;R4_phone_and_address;R6_reversed
PERSON01534,NEHA JAIN,8103122206,HOJLP6383J,"1, Cross Street, Lucknow, Uttar Pradesh - 480210",4,2,ACC02108;ACC02109,REC003167;REC003168;REC003169;REC003170,False,False,R0_same_account;R1_same_pan;R2_phone_and_name_sim;R3_address_and_name_sim;R4_phone_and_address
PERSON01535,USHA MUKHERJEE,9925728557,UOLHX3148M,"372, Colony, Surat, Gujarat - 345254",2,1,ACC02110,REC003171;REC003172,False,False,R0_same_account;R1_same_pan;R3_address_and_name_sim
PERSON01536,Jaspreet Desai & Sons,8545041922,UAHPJ7580L,"141, Avenue, Madurai, Tamil Nadu - 576197",2,1,ACC02111,REC003173;REC003174,False,False,R0_same_account;R1_same_pan;R2_phone_and_name_sim;R3_address_and_name_sim;R4_phone_and_address
PERSON01537,REKHA SHARMA,8871477296,BHPGR4582S,"941, Layout, Nagpur, Maharashtra - 303778",2,1,ACC02112,REC003175;REC003176,False,False,R0_same_account;R1_same_pan
PERSON01538,Venkatesh Rddy,,DKPLQ6130V,"998, Main Road, Kolkata, West Bengal - 487338",1,1,ACC02113,REC003177,False,False,
PERSON01539,VINOD GUPTA,6705222484,NBNQX9470C,"923, Cross Street, Ahmedabad, Gujarat - 142883",2,2,ACC02114;ACC02115,REC003178;REC003179,False,False,R1_same_pan;R3_address_and_name_sim
PERSON01540,Gaurav Singh & Sons,7402775022,TBFEO1892P,"703, Extension, Ahmedabad, Gujarat - 484250",1,1,ACC02116,REC003180,False,False,
PERSON01541,GAURAV SENGUPTA,7487963969,VJBSQ3436Y,,1,1,ACC02117,REC003181,False,False,
PERSON01542,R. Khan,9496736480,,"770, Nagar, Bengaluru, Karnataka - 606372",1,1,ACC02118,REC003182,False,False,
PERSON01543,Rajesh Kahn,9496736480,YENTV3207V,,1,1,ACC02119,REC003183,False,False,
PERSON01544,Sowmya Bansal,,GWCTT7141G,,1,1,ACC02120,REC003184,False,False,
PERSON01545,Pooja Snegupta,8116242127,QDDXC1799K,"166, Main Road, Mysuru, Karnataka - 560709",2,1,ACC02121,REC003185;REC003186,False,False,R0_same_account;R1_same_pan;R4_phone_and_address
PERSON01546,Neha Verma,7760699402,TONBG1013O,"57, Main Road, Nagpur, Maharashtra - 291921",2,1,ACC02122,REC003187;REC003188,False,False,R0_same_account;R1_same_pan
PERSON01547,P. Gupta,6218651883,UEOBS8550Q,"752, Cross Street, Coimbatore, Tamil Nadu - 279100",3,2,ACC02123;ACC02124,REC003189;REC003190;REC003191,False,False,R0_same_account;R1_same_pan;R5_initials;R8_soundex
PERSON01548,ANJALI PILLAI,7926990026,GIXHU5594V,"460, Colony, Jaipur, Rajasthan - 381210",2,1,ACC02125,REC003192;REC003193,False,False,R0_same_account
PERSON01549,Sowmya Pilai,8618985890,TYENP2951X,"219, Main Road, Delhi, Delhi - 698424",1,1,ACC02126,REC003194,False,False,
PERSON01550,Sunita Brar,7527249413,PEUSD1919T,"767, Layout, Bengaluru, Karnataka - 247469",1,1,ACC02127,REC003195,False,False,
PERSON01551,Sangeeta Bansal & Sons,6821484240,XBRAL0093Z,"953, Main Road, Nagpur, Maharashtra - 493989",2,1,ACC02128,REC003196;REC003197,False,False,R0_same_account;R3_address_and_name_sim
